lat,long
0.304572,57.846254
34.028065,-169.543598
-77.002552,-163.449970
67.787178,158.524324
-0.369830,59.605952
81.416078,20.351779
82.656653,168.497227
-17.325710,88.016539
-27.810138,127.126662
-14.123682,-117.020601
-27.853142,159.023240
71.007727,175.141857
53.131932,-107.871472
-53.648894,-100.292691
-62.415412,-56.796653
14.583329,23.059871
-50.850813,8.882421
48.668584,-28.086636
-26.897491,94.763934
81.922021,-160.595869
67.007428,106.774342
-22.757402,-167.185670
3.752162,-134.339792
66.700535,-89.198311
86.507584,29.103715
41.211990,-66.586238
-71.760190,-132.153269
-47.350944,69.570564
-3.507904,-130.621024
77.659210,-16.146699
-50.319418,165.208715
-9.935726,133.382121
-12.933788,-99.703240
54.192541,32.556222
-2.585401,75.306167
-39.884475,54.466550
21.741255,112.899743
-55.208904,-5.905469
4.432739,2.894258
34.082058,-85.812404
-56.351838,-15.017492
61.453670,-77.118264
80.016689,-177.267126
78.169609,17.314835
-71.833020,18.765241
-19.179004,-38.019759
44.773384,127.877810
56.706416,-151.807674
41.594076,-90.723043
45.014485,-90.868222
89.663376,117.044166
38.183945,38.029408
68.272741,77.107692
-14.896170,-143.035821
53.502089,-124.389470
10.906562,68.928517
-3.073651,89.448963
60.134339,-179.211995
2.821175,-16.830794
5.745671,-4.095459
28.143196,16.746871
65.334641,161.036478
10.527923,-109.300973
85.665795,-164.918428
0.661717,-125.204760
-54.963192,-134.328341
89.509417,-75.637705
-66.284166,18.661570
46.598973,-40.672644
71.887749,34.319885
20.124071,-165.004994
26.781279,41.240313
-0.481271,-2.353906
54.588191,50.231340
-23.017046,-173.152002
-59.867032,-125.200654
-53.569554,-124.496470
-66.344827,176.655432
-46.051228,-142.634240
8.141615,96.259179
35.172003,-172.310030
27.672373,156.839083
-49.755747,-136.495930
63.240442,-87.194412
-47.900218,-27.645853
83.561442,-85.010333
-31.606242,100.777409
49.938707,42.096899
66.982215,57.761197
12.966245,-78.330038
23.697381,-68.433511
-57.621978,-87.942285
-78.173529,121.882430
46.162085,-37.427760
74.312298,109.766929
27.808657,176.523044
-12.649392,80.380718
-84.884253,18.918880
-6.247990,108.053143
-59.283194,13.604540
42.938061,139.553026
87.127025,136.697065
77.986796,167.884873
75.180156,5.777855
-38.707588,22.318550
4.178789,-50.409534
-41.400232,101.177086
-47.546163,-154.123875
64.057435,118.177901
50.691794,18.200822
-13.262536,-102.243590
87.626076,0.031305
40.795005,-158.837196
88.627344,-179.549028
46.187363,157.833797
67.238992,-123.245599
62.561081,-134.421093
37.545571,82.264168
-50.242925,-48.134322
-57.592693,-39.621685
-78.451127,73.035839
1.515974,-139.964933
36.893715,-174.757789
-69.957217,39.136562
17.464185,122.353021
-53.171149,20.046571
85.717204,163.529952
-0.872559,-24.136453
17.890071,95.692260
-84.573898,115.502331
-56.742992,126.390997
-64.848237,-94.880855
-58.601618,-41.176944
-47.543031,153.988858
-2.555920,-112.553493
-12.030914,-81.000640
30.421219,-130.828696
61.446990,137.214482
-36.609483,87.862349
-87.656731,-85.488748
30.040739,-151.898135
45.521116,167.820345
-34.053647,-128.493728
77.056344,-90.525247
-84.584529,-163.142258
-32.970832,-63.419622
-17.803961,-106.975913
-17.202697,-147.068848
33.158217,-6.309490
24.633173,105.039597
-78.374644,18.764664
84.264581,32.998520
79.614313,-133.879963
-62.495253,-14.512809
-25.507387,151.778892
-40.575669,-6.068782
72.975610,68.486422
55.888307,61.073124
86.221759,-112.239412
-57.297880,59.303826
14.065108,-33.096241
-2.432247,169.894224
30.587167,-58.198665
-61.475809,-115.562331
-43.759274,47.738600
46.679949,56.238275
9.998107,63.743427
80.850350,2.225496
-4.904022,-56.808516
-14.597210,64.015525
-24.061157,74.283307
-85.875046,-82.386133
53.439672,-129.575745
-56.233741,44.949081
77.452627,-89.962594
-57.153747,-179.929988
-83.657396,-111.788051
-25.361199,137.141221
-15.119687,-117.876930
-81.986584,-157.465215
27.846806,-7.736859
59.091790,-131.896796
-1.000096,-118.120876
47.477707,21.024937
40.095117,146.252115
-52.221586,31.197249
16.882852,-80.659252
13.321920,-38.430135
85.010800,153.061897
20.908737,-7.757908
-16.838568,91.385697
65.723851,-153.655884
65.196061,59.337863
-60.663989,26.059193
22.398444,173.198574
-81.608445,141.205371
-40.713347,-84.930709
-17.584112,110.214898
59.670230,-175.940060
26.240567,115.310367
22.406296,84.497156
30.790521,-179.295163
-35.503439,-116.989407
71.669865,29.543538
-48.477275,49.012622
84.268052,19.246774
45.523573,-105.948228
-89.513305,-121.447190
-29.283079,127.830903
-75.639485,-17.722222
21.466857,88.636124
-3.171354,-101.059363
-65.032154,-168.267650
-61.254232,171.666517
-75.341991,81.097943
16.171506,47.092476
60.768228,50.133543
55.409232,-150.976597
-22.903729,-51.559131
17.027308,-69.045219
-2.610485,-19.902054
63.191108,-57.583175
-2.205627,157.072233
44.281651,46.405054
-58.833298,-71.573190
-13.185548,-36.525069
14.123180,157.688938
-69.390081,-105.628787
17.663356,-22.007006
-11.645842,-124.768894
24.160168,-6.670148
-12.851251,-1.543395
55.105608,-32.123361
50.468679,-149.779362
78.202403,3.181426
19.821778,-137.377573
53.950152,-24.228923
-44.812198,-4.767664
39.161395,-150.851702
-36.416953,147.635843
64.871701,45.178228
-23.228380,65.789950
-61.811225,173.741159
-48.138165,20.717156
-41.457183,83.871763
-60.332199,-68.210647
72.593133,169.125082
77.397149,6.178647
-52.595764,-15.583618
14.839350,105.343697
-29.220471,-101.421524
81.572849,146.735432
-11.470859,-168.637123
-37.337854,-44.458105
-33.782865,-45.462124
61.310235,-179.578574
-12.375559,-54.475126
-64.716140,142.491891
-33.748603,-151.024570
70.435077,108.375498
22.851750,-142.265454
-50.963504,158.559663
16.402515,19.744739
78.324310,2.516569
-35.697114,-91.685201
-44.482580,148.153846
-72.409345,-7.689981
4.806814,-50.467599
-24.490713,39.062637
81.199487,-106.176644
23.610278,176.375914
-85.293606,144.651431
59.247336,132.095941
67.158545,-107.515454
-5.627782,-142.391751
16.818102,-124.618796
-67.821733,3.444370
45.728016,-147.352342
63.166436,49.674963
28.687600,-71.426235
38.525997,94.756177
30.072730,-14.422028
-77.428858,-111.048475
-13.252451,-6.691926
1.586971,121.412788
64.968633,-76.779450
-47.339687,87.850345
37.975910,11.271941
-70.378256,74.836452
-55.151552,63.291812
77.695880,95.863549
-42.981037,-163.869377
-89.261079,35.655938
24.403987,-93.532513
-45.758240,-124.490209
13.649258,-141.344889
28.504823,175.680343
0.247549,61.479141
31.917329,-112.179760
25.480190,15.197793
61.822929,25.044376
54.325081,-135.632114
-70.904574,-89.067052
51.997551,153.991486
79.162183,64.351323
-56.820820,18.769707
1.076724,75.107697
-45.092445,-150.866996
58.080426,-39.599730
-59.614049,102.278680
26.630507,122.130432
-47.377773,101.304663
-56.013991,68.618633
-83.839305,-88.720916
55.680251,8.982709
-84.997724,-19.979583
71.040167,10.891669
-13.370613,79.211989
78.632739,-0.921392
-25.167617,35.524818
33.780585,-74.606395
-72.598444,117.697012
-19.030920,-6.848185
-20.848641,20.053627
6.925029,-42.397480
45.741828,32.274890
51.223616,101.836830
-3.981897,148.112325
50.817453,148.594939
-24.456283,34.753379
39.958004,95.852997
-19.151860,-97.887071
68.669043,176.584436
-82.579896,-115.291606
55.073924,3.238786
-29.954338,-82.276613
-71.736545,80.200321
3.747898,24.971335
1.714809,-126.226816
43.797288,-68.417026
63.021546,18.424438
-39.366377,0.446722
13.547148,122.947944
-70.256066,148.682428
-63.099732,30.297757
78.238696,-69.712350
-42.963255,86.300205
-65.914643,44.401716
-1.160564,-118.390968
-33.296506,-4.583307
9.174575,11.852476
87.175498,30.427250
-38.417753,-123.104275
-43.824693,-37.370158
85.849280,120.402282
-37.943950,-133.052818
66.293164,-66.008717
-85.798498,-84.254685
89.575462,47.009244
-85.153279,-170.317736
-39.982001,127.547847
-61.222483,-175.236327
-57.870935,110.860465
-5.643293,-92.704332
10.401903,10.109301
-9.045476,90.804017
37.349010,-44.017623
-10.492886,65.050649
28.970481,-105.548073
31.183597,13.016149
-29.951151,6.416445
-34.638791,167.650095
26.614570,11.378383
-46.197083,-138.172809
-84.486701,-69.210103
85.077058,-30.539354
52.981988,95.156695
48.830704,-49.872148
5.507274,167.181180
13.645268,-8.600554
9.020109,147.282300
37.005881,-4.539919
-76.311331,164.963436
-88.629865,-125.260626
-34.478176,-7.863764
-14.691316,132.480708
48.329441,-41.061276
86.945684,87.115989
2.801265,35.010557
1.549000,-55.052358
57.803929,25.893822
-75.426613,-17.456234
63.407293,107.045934
-46.052283,-53.368716
27.277530,-87.099049
80.729230,158.366113
-13.052785,-158.454256
-4.682660,49.122482
88.248809,93.429598
32.436900,-123.179280
41.602439,-174.672833
-79.363118,-66.226080
-22.151226,-94.031126
1.464700,22.824519
-36.954317,-101.246817
-6.007545,-122.998716
10.258863,7.469394
-70.204306,122.036208
-74.866082,148.980097
21.579541,89.564728
-37.845660,-87.700146
14.785110,135.772958
-9.541225,-21.047774
32.327402,-27.596914
-61.072446,-174.837688
48.930322,102.665453
-38.766260,148.453620
89.417804,-119.646383
-29.181556,162.031490
-56.903841,-154.819097
36.928697,27.133405
89.671539,-54.227907
-36.670275,174.804372
79.489969,-41.803017
72.921323,-65.647222
12.623092,-70.467808
45.864582,80.030488
-49.528556,78.888603
-81.434992,113.462954
5.914885,-170.752086
85.706745,-46.864229
34.962764,92.664127
21.716856,66.548450
-37.520591,169.321668
26.847017,108.207681
-56.304887,-117.110507
-87.631170,133.758196
63.322135,147.661122
-55.701509,86.149695
76.720956,133.371615
49.012885,119.223311
-28.703723,-140.885764
87.202838,-87.249841
-57.012590,115.623937
-85.010047,148.044513
64.928979,-118.995586
-63.910809,79.449201
70.108315,70.263649
-74.722982,5.315009
-82.131956,-79.616746
75.933320,11.239611
-61.628244,66.191486
19.801816,-15.178789
23.990101,-95.764400
89.398110,-25.370650
-45.118797,-13.529054
29.692863,-41.050494
-76.988647,-112.163811
-61.849356,159.687235
-18.140712,36.050632
89.584407,-62.639495
-69.200600,-131.092669
89.239640,83.006390
11.727345,42.532163
-52.872476,101.791015
-31.840440,-66.186987
88.074238,59.037129
43.546545,-154.696530
-58.802008,-103.228799
-38.900104,-125.324307
43.009747,-118.329847
89.021202,14.281002
68.599440,-138.122017
79.327290,174.730781
17.999700,-38.119482
-47.620120,-163.843872
-81.190249,-137.616399
69.402582,124.134184
24.017796,2.387540
-30.189841,167.595509
82.596410,29.365605
29.080062,127.263819
-39.066323,-15.085307
-64.898559,-100.209218
-16.008539,55.506494
-57.025678,-33.296439
42.875913,-130.412554
68.770649,-5.242697
32.339332,77.206493
77.142311,54.834927
-33.502684,148.259610
-76.761398,164.363726
-41.310305,9.714263
-31.891317,-73.082191
88.457958,-60.032756
83.997190,-89.243577
-21.040570,16.488058
59.528287,0.609505
-20.215073,106.516151
-68.250368,23.782131
-71.772246,-161.522902
-26.517140,84.305755
5.655813,-3.640344
86.206601,-122.962005
-48.949647,-54.537772
63.569507,127.170668
42.317764,150.161315
-87.167651,25.866507
-24.937012,-178.538401
-1.041309,-90.619793
53.933115,91.575593
14.358092,109.219709
-35.170011,138.341904
89.472794,-52.690908
30.360194,140.317374
-38.409813,166.296757
21.594587,1.955980
77.804994,-16.673643
-76.991766,-15.204097
18.796215,42.163741
-79.983059,-173.189299
13.679760,-113.640431
-5.347836,3.316679
23.516695,-32.588387
-76.437983,-44.122804
-69.312064,35.806921
-30.683253,-144.754124
-71.311324,-39.614113
-85.116677,-73.254596
82.344872,-154.452931
-28.822083,-98.044037
-78.893527,-159.819723
-59.362744,-8.992493
-48.883384,-174.632678
55.583769,-53.342260
89.154989,104.948208
71.251052,136.183136
32.182240,11.313694
62.380358,-169.152909
48.621271,-171.794858
82.221559,-112.729089
-77.793733,113.958517
38.198067,35.457352
60.127164,112.835353
-9.396755,-124.682833
-25.060309,165.766806
-70.506304,31.634752
67.729452,-24.696449
-15.727863,162.762087
70.193925,167.060039
-38.173089,163.108775
-86.892855,-13.662007
-79.846152,-168.107801
27.855104,-71.902067
-10.231969,-84.753443
-46.686939,127.837932
1.425121,-115.138437
-16.512456,-128.424136
66.256892,-147.306783
-89.825172,100.758106
68.533448,80.887384
-80.481769,-7.671232
-70.750941,-142.730082
-89.567574,103.377627
36.344720,35.461210
55.636532,174.041556
-81.887976,-102.131758
4.122723,20.709237
-21.001979,100.496975
-15.436590,73.324839
-40.509181,-87.410332
82.137550,88.873602
-7.695207,10.428616
30.821874,116.983053
29.642946,-6.080383
6.849830,40.657617
-13.200122,171.702853
19.724595,-136.653245
-71.845460,-58.909246
-34.999071,89.023670
-76.010122,179.072913
49.133377,41.507246
-1.000802,-73.648136
-47.532224,64.211645
-67.126646,-106.343715
-60.563587,-175.530964
-30.352818,-139.200410
70.430497,86.411888
-13.889972,-161.820071
18.608430,27.209704
-67.785768,-88.724315
-40.095831,155.794338
-73.030946,56.556866
-59.637718,-81.088285
-66.111918,122.086952
-47.595775,-40.592475
42.617670,154.932523
-81.214311,-163.092047
-2.588944,-127.389591
-53.694438,-45.370161
24.655654,-173.573623
51.214348,103.968634
85.679152,-143.097959
88.713108,-113.116076
-41.309107,-37.609704
18.030567,167.531511
-67.002659,18.782038
56.396362,169.927460
-87.753392,-71.887541
4.804453,123.273510
-41.612185,-116.502169
-69.439780,-82.133906
-44.877467,35.685880
-70.498161,6.772860
-77.719155,-103.210913
11.936498,42.155538
18.970161,152.270645
39.669569,153.718155
-4.817257,50.102509
12.983206,78.693123
54.372711,80.590877
-74.604274,140.674121
67.888998,-22.719355
64.467594,80.901089
-22.807584,73.477092
73.340507,-104.022649
-0.009966,138.994028
13.927683,-93.368306
11.954761,-44.682099
84.339821,-79.467294
51.367484,-136.895204
-35.880202,166.556100
-12.984781,168.301179
61.002848,-140.389621
69.192352,-64.959281
46.093792,-129.971258
-75.313312,-8.394852
72.983132,98.340491
32.875154,43.338846
-67.149017,-103.427997
42.229386,44.576280
12.287380,-16.639394
-7.841836,-66.964806
-66.393963,175.467628
58.388226,126.242336
12.003889,-126.376681
60.573510,154.075073
-3.038014,-58.897967
28.492270,-2.415360
78.222994,81.783566
56.870019,-126.029573
-56.478279,84.500722
73.115575,21.237644
-20.329700,-64.107653
37.202563,24.718950
42.982596,-49.756757
59.619206,-90.126956
-70.209099,125.976044
-40.750660,18.819239
-41.738296,-60.146220
79.458047,31.754623
66.027586,-136.383383
4.263717,-157.239793
-21.609452,125.104073
-34.376861,-39.478190
-28.012241,-3.962932
63.957424,76.917783
87.748591,-25.233991
-18.470711,-9.679037
-62.168263,78.689798
65.320292,-168.003834
59.605223,168.291753
58.684114,150.915759
28.960552,-179.464166
2.076889,-43.338900
38.677735,-6.782252
50.322099,25.713118
51.944094,168.426900
47.008807,-128.478721
-85.036485,-1.121358
-79.318261,-35.245310
12.159604,104.335859
27.741009,-136.733267
10.487351,-80.205387
-59.139670,-154.284113
-22.208751,2.537272
34.651836,-166.079394
22.890728,-28.761568
76.030990,-67.500679
64.098788,50.666309
-67.919173,62.240840
-54.701986,-87.298593
62.459049,48.981574
-4.834542,-44.580245
67.567433,-102.060900
-49.398670,-115.044965
-11.967533,108.753360
-26.072244,58.656028
86.679602,23.655854
-40.296685,-7.881312
50.417460,-28.129773
56.261852,-65.550333
23.626125,174.526683
-2.059160,-68.063899
89.969228,156.044549
72.843029,59.197499
29.339778,-103.460104
89.703554,116.950576
69.957160,-123.585435
-27.060584,13.910457
-11.112952,22.794003
57.576573,149.130927
72.353556,-154.300064
12.055485,-172.717093
2.118388,1.786969
-83.912175,60.279262
-3.044862,91.657788
-18.429220,48.660598
87.004992,-15.836502
-60.680625,14.268220
-22.414488,46.213655
-22.549356,-141.327863
79.173037,72.938182
34.265543,107.540258
42.960665,-48.081743
8.072252,90.102456
19.077328,-157.086330
30.084040,173.500629
-64.405863,-85.411465
-69.304910,83.240832
17.475081,-38.935774
-47.862756,-16.288178
71.738398,-151.141742
56.911672,74.368695
44.278620,-64.174005
-53.825003,141.312082
-28.978178,-172.841469
50.836859,-105.626760
-81.384076,-29.221677
80.152077,47.312122
30.258669,169.967266
-18.068425,171.810401
-65.417059,92.657597
-12.642416,-139.040044
-48.546292,-62.049542
27.437894,144.381858
-12.041624,-36.470228
-31.684691,148.830032
79.722569,41.947423
46.791350,-89.305788
64.674885,-136.671330
18.169207,176.688348
67.887203,101.051987
-33.413057,-38.286966
-58.227486,73.139988
41.353054,-15.197521
-13.177326,77.670419
22.978098,28.767025
32.307127,112.511512
23.613704,142.450911
65.476405,-150.300681
-70.556503,-0.005264
-64.530010,-104.512552
-73.178759,-133.584750
-81.290657,47.196827
57.015045,-153.774250
67.580293,-155.328449
-18.997880,-120.339443
-80.796319,-10.703329
-36.964533,42.430321
-85.830985,-157.746209
52.992611,6.319486
13.086136,5.157342
19.143681,-90.986024
-23.742120,88.794397
-14.035382,76.664759
88.671929,-58.354529
-4.784035,-6.976862
-29.558327,-112.251468
6.363715,124.886224
-56.232875,-133.972464
46.180936,32.358830
-40.888744,11.418269
48.032716,-93.424655
40.289664,40.470110
-29.398577,172.851969
-85.797972,61.747061
23.747399,67.946348
-63.251031,19.730593
30.352093,-135.434211
-0.293511,-2.985916
-56.090952,-113.212714
-20.010015,31.439840
47.492667,0.020134
-57.646159,-0.347343
-77.734062,-7.928768
-14.595712,11.583534
-36.309866,-117.678497
40.804170,37.656283
-46.115931,156.816316
59.598248,-132.966885
81.248701,-157.959106
18.480993,-176.328828
-83.478662,-79.135916
-65.926910,115.995352
20.300198,165.173078
71.953092,120.202672
81.335762,-83.097124
55.353064,-65.711640
24.882595,-129.211939
-34.745709,134.033136
29.418146,-33.196316
87.814567,136.914431
-77.583067,78.999734
79.092749,-169.882553
-71.164256,91.824652
3.184432,-144.209518
44.435684,-16.610610
48.674483,31.058476
-16.541108,-123.619104
-5.206366,-113.002024
-58.869233,-45.481261
-16.174525,-142.191222
2.954342,146.959893
76.700600,-62.448628
28.692196,-44.834495
-80.925574,149.720713
25.552722,172.072360
69.732444,-137.289766
-34.950710,116.880057
16.163146,139.123163
-36.092369,-165.480629
60.889751,42.855360
-25.444028,141.697243
38.923405,30.102297
79.211383,50.612283
-8.571526,39.241466
-82.622142,43.348809
-57.177717,140.664074
-49.602328,136.008962
80.198657,164.550243
44.494442,35.646267
-59.382680,30.215707
77.651794,161.888318
-15.537172,-12.452192
-53.775953,-133.708541
-19.563384,178.903438
76.792843,126.041874
80.013513,-59.502314
53.564502,113.816990
-15.431658,39.097145
3.706345,-142.102168
-18.552831,-64.340842
24.543670,77.350740
-31.511521,-8.298179
70.996231,47.503491
76.679351,-119.866607
58.372011,-85.351117
-14.251199,-7.159791
59.295959,125.880070
23.225999,-64.751748
14.404980,-141.569498
-29.662475,-120.970045
65.793629,-104.543199
-37.863597,-107.461529
72.661569,32.830240
-62.666618,-157.731943
-54.113806,95.352004
58.358308,47.929832
83.330014,-4.741443
-28.117597,4.619280
-8.720337,-143.192462
-0.665646,152.135863
56.412716,87.710520
-71.600862,52.833316
-34.815572,13.858342
-89.527802,51.345406
34.800131,-139.383901
-77.378624,-124.879377
-41.912029,-153.100880
-72.867071,36.720960
-64.996931,-92.722313
-85.204405,-61.835155
71.635840,53.378455
-28.535102,114.180830
-30.247780,58.478377
-40.263138,92.176287
53.201334,-13.028864
28.454258,-37.671430
-43.320446,106.832738
35.615386,150.454100
-85.222422,-6.122090
78.989874,-62.232149
-2.803703,174.746941
49.104995,-66.156790
67.665908,169.412129
77.700822,-174.494170
-0.654472,-148.065263
65.392112,-16.655381
85.246531,-16.841893
7.586176,158.431975
38.117247,53.275645
-76.567242,114.347062
-1.118022,-170.483673
11.284872,173.777584
51.548311,99.806312
-18.546178,-51.992196
-31.500973,-140.641019
-89.178243,142.496521
45.360746,-80.390729
60.253061,-82.662584
-74.613945,54.530269
-18.928049,31.224214
16.588567,144.475475
-63.379562,3.642743
78.945427,-102.717092
-14.596680,-3.855184
-27.072502,-38.596843
10.898468,76.476486
-28.179381,56.660560
61.758155,56.918190
-41.726081,-81.904167
44.495899,-63.398248
-37.496194,-54.358792
-84.668750,128.450804
32.181740,64.709986
79.565256,177.841600
-12.175354,-84.059916
-3.266145,-45.560947
62.424452,23.142540
-17.757773,-54.744983
67.211440,3.613103
26.631886,85.224468
48.676349,150.488826
-61.956006,-176.351298
12.495279,7.470502
43.375503,-43.400959
-58.041188,129.046871
-28.442695,167.962769
-41.283122,-125.725866
79.345292,151.836536
-44.362416,-144.926607
52.258316,8.207737
-3.779780,128.444337
64.961525,42.959819
43.586640,-54.209956
69.110690,-12.228889
8.439938,147.885686
10.226543,133.315800
36.986583,9.661584
-17.943488,38.384376
-58.002321,-150.396153
-35.515955,-156.905547
-87.971259,-27.364251
-78.655823,-68.085354
-67.422457,-107.605453
-64.075671,69.965847
-33.024057,-87.782910
61.256251,-163.101855
65.650960,67.845848
-33.892661,-117.561779
45.556074,-110.520646
80.836210,62.323069
-9.671950,84.473973
-41.059864,-135.968976
-29.501345,46.648745
-87.550940,-140.420818
-31.460368,153.411716
-74.535411,126.628857
-7.907202,-23.503980
46.390853,-127.741705
86.208666,-157.235510
-83.646749,-119.645640
3.488375,-163.345308
-5.603521,-22.097603
-24.628899,-63.504547
16.698897,-167.399914
-11.663846,103.059334
79.110815,142.406243
-25.147110,110.910869
85.436019,-19.000437
5.909512,-6.824071
62.855413,23.242532
-1.406379,76.805842
89.054853,106.799056
-18.483274,27.005942
-69.265747,-2.341430
-38.051536,-166.064903
-7.931796,42.279263
-78.526338,4.991970
29.539422,123.778972
-23.832086,-76.214736
84.319094,-36.194181
-56.434980,-153.678307
70.413699,-139.625157
-57.929686,-55.547364
45.307358,-114.411955
50.604102,-131.176985
-71.102057,71.897007
74.223433,-61.439979
0.643430,-178.636055
-56.468886,-142.588482
29.512462,134.831529
-22.957240,5.875423
9.609355,-73.927980
5.678453,156.030540
71.017025,-37.539200
-4.586856,49.819828
-78.518197,-158.136631
33.252459,105.556939
-37.354611,-62.542663
-12.946005,-0.968528
64.171922,177.682053
-50.976146,-14.350109
67.090409,135.785690
-69.106935,84.467991
87.784110,-57.920108
-2.282833,114.603218
-29.532843,109.396267
70.094120,-27.115844
-51.414274,58.769170
0.655620,-115.448084
75.586215,134.043955
88.119098,77.016639
-16.062533,-93.169909
-65.916672,-58.087433
61.153708,-155.464992
-3.703422,-125.659204
79.004174,141.423897
4.050012,21.707951
84.124579,123.509171
-18.507990,118.385100
60.264588,9.176812
-9.781763,-96.570740
45.162746,-68.514835
24.620191,-121.830518
-20.636917,-75.691054
6.471169,-173.186008
73.874332,-105.988352
-35.094879,-69.929175
43.814978,134.337250
51.060456,-135.373459
-0.166756,21.248540
85.739540,11.559763
-20.265695,-142.806443
43.377949,-128.171233
-84.595903,-92.519969
60.826395,-148.128493
74.361138,-3.593601
-0.937086,-167.193740
71.503659,140.966537
-41.624147,135.661199
-11.362877,37.465551
88.655981,110.839348
49.580714,-117.718958
-64.686630,-142.192114
-26.965162,-60.532243
4.110250,128.769369
-61.649485,45.767948
-53.805423,121.634837
2.125014,49.139875
86.067909,110.094538
-31.914883,38.510658
89.094319,175.727563
68.815673,-122.624600
-48.580309,171.285884
-72.762929,95.415198
62.987656,56.837695
-89.229087,-136.758011
55.231332,-30.808965
-35.616112,3.140478
17.012697,126.239573
-50.326883,77.180928
-89.878399,-141.411313
63.601697,-164.712100
40.275254,-132.435993
84.841806,133.828751
58.291682,-39.697594
6.425617,60.651797
82.666123,153.659708
52.001627,-17.571986
-35.596020,-108.144700
47.603076,-114.480186
41.769532,-73.233693
32.756500,152.148964
54.727029,155.825894
-48.346554,-130.728767
47.704778,119.025392
63.955546,93.958419
69.643755,101.677808
26.062687,-72.338513
-77.637011,-3.092927
-6.778171,-99.354236
74.618466,-173.046691
-64.072401,0.682638
-48.878530,31.728159
-50.464076,18.057663
-14.872558,-68.644578
-28.083241,27.981325
43.915253,83.053745
37.204760,136.123407
34.603140,31.844696
15.782263,104.923418
-11.305770,-111.383992
18.032836,-64.262033
84.671052,175.090977
0.229347,-64.794084
-35.953998,106.236029
78.715174,-44.403442
67.845616,-146.223886
24.218770,104.333164
-67.510011,-107.639879
-37.265567,133.544810
-25.610747,99.364074
77.976522,146.740007
25.592145,-148.589028
-72.508720,65.007103
-26.790009,170.110803
60.900345,-90.155011
32.246488,137.488888
10.004789,102.858197
-88.155745,-34.133506
-34.153836,-152.524369
-32.535687,-20.645837
47.162025,107.858879
-37.636045,69.680414
-63.350540,-145.553402
45.879065,122.331886
69.210682,-44.380125
20.748364,-130.239165
79.552168,118.545420
-14.006239,6.567090
49.582731,-32.920108
56.636102,-179.653972
25.197081,75.424147
-73.281216,-77.052513
-31.162096,-38.383741
-2.262254,-118.806223
20.256717,-60.681918
81.603766,-89.243527
-75.511814,28.157655
81.125213,-86.536538
31.424481,-125.142734
-51.263717,154.263500
68.722996,107.687163
-48.828825,179.953595
-20.983865,-160.384405
-19.550509,-159.115395
-67.165884,-140.333231
-86.178929,-161.813353
-14.100641,-65.653162
10.418269,-28.439895
35.407692,25.456868
-88.005214,36.072789
-35.213823,-139.840971
42.394268,164.054444
83.808506,134.534428
-70.107574,-15.128733
19.161099,-25.791302
-15.959041,-2.570759
53.404565,142.967155
-11.643023,-87.474307
-23.571003,-139.900885
52.431355,76.664767
-79.068453,-172.276071
50.696552,55.060939
69.387454,176.542649
22.336176,-104.080933
32.154186,155.002619
-54.001388,-89.428685
28.628254,176.372392
-61.465096,-174.439013
-9.272651,162.188796
-25.104363,28.880268
-49.520068,-123.697665
-66.346650,-171.293618
54.982282,177.897665
41.301344,34.041951
11.675322,-12.239935
-16.591371,-53.576724
-19.133028,55.816009
-55.173600,-170.934276
-57.058004,-67.865718
54.649888,-165.054849
87.713816,-120.312188
83.188301,-83.016057
74.359659,125.604932
-55.004072,7.041050
-53.447719,24.633362
56.738298,-58.438590
-65.278142,3.745524
84.625231,48.838370
-21.183507,-58.463021
57.666967,-107.375831
67.684654,12.333216
54.999393,-157.832184
61.477085,64.565603
-71.382026,95.309063
58.369005,-45.949456
55.181487,-47.028351
75.946872,-96.843021
33.788961,8.582030
-89.707783,-114.810176
-27.194806,-115.030950
11.840401,-145.234296
-57.669082,-103.920662
4.499807,-116.468016
11.127335,163.554975
15.457164,-92.929893
-70.509625,-176.062992
-84.499248,46.903185
-14.695081,143.763329
71.520793,-143.194970
-43.387250,72.264633
-60.334296,175.227181
45.286298,-54.760058
-29.648568,174.222970
-31.180077,179.992634
29.319875,142.900239
-27.210038,-149.430815
32.107748,118.127302
5.092773,-94.113202
74.421001,-139.852834
-83.172891,128.472683
74.069317,-121.995443
-88.641404,90.059930
23.767067,-39.052646
-60.460149,-101.091268
66.639477,82.945648
-57.869727,-177.975876
48.494932,138.629523
66.214756,74.275307
61.290993,-131.088296
27.160926,157.211515
-61.324898,-144.117390
-13.231840,63.182845
-46.952960,-113.731472
43.737071,-178.559812
55.639169,-68.008506
-75.311954,54.617176
36.222838,79.086634
21.723128,144.419277
8.568669,-30.876221
-22.134678,-146.650186
84.096819,117.138305
0.526525,138.791261
-7.355886,59.004971
-18.743240,-174.837934
-45.157984,-139.180834
-12.580516,-33.848096
-0.306066,73.794729
-56.717917,-2.339248
-71.904731,102.217426
71.565625,-14.093531
-3.164571,23.677890
-0.764939,-140.858350
12.167236,138.601254
62.979819,167.048495
-14.463398,-19.243866
-54.854472,82.604294
-31.282453,-137.500944
-72.875496,-169.602361
77.317878,-170.916875
-51.627294,32.372069
19.092509,157.538926
-0.098193,119.178735
-42.227618,-65.499882
76.079739,72.813933
-82.045865,7.475228
71.555370,116.693202
-68.792101,147.857416
-36.333036,-2.791974
28.609259,-4.033695
-84.201642,-5.610601
